18.007380,16.203585,15.879979,19.418344,16.375187,15.415674,11.146162,15.879979,15.578024,12.522653,15.879979,16.004375,10.235224,20.385059,11.390793,15.519297,10.541246,15.578024,15.578024,16.565981,
10.235224,15.879979,15.949756,15.879979,15.410975,10.541246,15.879979,17.161150,15.879979,15.879979,15.879979,15.864084,15.879979,16.260279,16.275578,14.942779,15.978948,15.578024,12.392240,14.014495,
10.235224,15.578024,15.879979,15.953521,16.572557,10.541246,18.779394,16.292795,15.879979,15.446212,15.879979,15.879979,15.879979,15.879979,15.578024,17.699944,15.578024,15.879979,15.578024,15.511579,
10.235224,17.552435,18.074976,17.816319,15.605850,10.541246,15.879979,15.879979,15.879979,17.895296,15.879979,15.578024,15.879979,15.879979,15.578024,15.879979,15.578024,15.917428,15.879979,12.231405,
10.235224,15.879979,16.002851,15.879979,15.879979,10.541246,15.879979,15.883752,15.548505,15.681142,15.879979,18.338037,15.879979,16.222305,13.511583,15.879979,15.578024,17.298429,15.482931,15.544507,
10.235224,15.879979,16.805691,17.027090,15.879979,10.541246,15.879979,15.879979,15.879979,16.408682,15.879979,16.738447,17.817869,15.879979,15.879979,16.267778,15.879979,15.958604,15.879979,15.578024,
10.235224,15.287772,14.037924,15.879979,18.862671,10.541246,13.809476,19.253040,15.879979,16.028502,15.879979,16.260279,16.260279,16.260279,16.260279,10.255424,15.879979,16.572557,18.630819,15.578024,
10.235224,16.454874,14.753613,16.319611,15.262675,10.255424,15.879979,17.665596,15.461644,15.879979,15.879979,15.879979,13.762828,17.216187,15.659460,18.854788,15.578024,15.879979,15.879979,13.301103,
10.235224,15.578024,16.204441,16.738447,15.578024,10.255424,14.969451,15.879979,15.578024,15.879979,15.879979,18.523460,16.580362,15.879979,15.578024,16.360598,15.819336,13.230710,15.879979,15.544904,
10.235224,15.879979,15.578024,16.981379,16.009247,10.255424,15.879979,14.581768,15.639859,13.746594,15.879979,15.879979,15.879979,15.879979,15.427507,16.623392,15.578024,15.879979,14.395762,15.578024,
10.235224,15.879979,15.078530,16.576330,16.508125,10.255424,15.578024,15.478189,19.396296,15.879979,15.879979,17.907490,16.637800,15.578024,15.879979,16.482357,15.519678,15.879979,15.879979,15.578024,
10.235224,15.879979,15.839047,13.940380,15.879979,10.255424,15.879979,18.983879,19.543066,16.005352,15.879979,18.690941,15.444010,15.879979,15.879979,15.879979,16.229893,15.879979,11.415329,15.450934,
10.235224,15.578024,15.621717,15.578024,15.749764,10.255424,15.879979,10.604912,15.715525,19.225729,15.879979,15.879979,15.956674,15.879979,15.879979,15.879979,15.578024,15.879979,16.781399,15.578024,
10.235224,15.941634,15.578024,15.578024,15.879979,10.255424,15.547395,16.246717,15.854997,15.879979,15.879979,15.578024,14.349751,15.578024,20.952169,15.330496,16.670004,15.879979,15.162070,15.877415,
10.235224,15.879979,15.879979,15.879979,18.183292,10.255424,15.739757,15.085622,15.050615,19.957542,15.879979,15.578024,15.879979,15.879979,15.879979,20.575468,15.578024,15.879979,15.864500,15.879979,
10.235224,15.578024,14.694548,15.879979,15.617059,10.255424,13.794765,15.710822,15.631293,15.578024,15.879979,16.160341,17.895296,18.534830,17.064449,15.578024,19.461603,15.444354,15.879979,15.879979,
10.235224,15.879979,14.287424,15.510547,15.446212,10.255424,15.879979,15.201565,15.879979,16.491709,15.879979,15.879979,15.580942,10.235224,14.238221,15.879979,15.879979,15.578024,15.879979,15.845769,
10.235224,15.879979,16.160341,16.408682,15.138786,10.235224,16.580362,15.578024,15.578024,15.578024,15.879979,16.495892,17.504921,15.158004,15.879979,15.578024,16.540705,15.879979,15.578024,15.879979,
10.235224,16.318077,15.879979,15.949756,15.815144,10.235224,16.981794,16.157333,10.253677,15.798617,15.879979,15.578024,15.879979,15.879979,15.879979,16.052523,15.879979,15.879979,15.879979,16.160341,
10.235224,13.898930,15.879979,16.738447,15.922494,10.235224,18.117504,17.788940,22.257311,15.879979,15.879979,13.942656,15.578024,15.879979,15.542889,13.885569,15.450934,14.662955,11.705165,15.928673,
10.235224,15.879979,15.879979,16.350548,15.949756,10.235224,15.879979,16.028502,15.578024,15.578024,15.879979,15.879979,15.879979,15.879979,15.879979,15.879979,15.879979,14.981438,15.879979,17.378681,
10.235224,15.879979,13.990200,15.884360,16.573664,10.235224,15.749415,15.664091,16.089779,15.879979,15.879979,15.879979,16.108875,15.444586,16.278053,15.304274,16.051756,15.879979,17.127144,16.178516,
10.235224,15.860264,15.879979,16.676785,16.195213,10.235224,15.757054,17.729149,15.879979,15.879979,15.879979,18.934605,15.941164,16.088703,10.235224,15.944910,18.403921,15.879979,15.879979,15.578024,
10.235224,15.949756,15.949756,17.691992,10.235224,10.235224,10.235224,10.235224,10.235224,10.235224,15.879979,15.879979,15.879979,15.879979,15.879979,16.196644,15.446212,15.879979,15.879979,15.578024,
10.235224,15.879979,15.578024,15.879979,15.578024,10.235224,15.879979,15.529546,15.879979,15.879979,15.879979,15.879979,15.879979,16.184990,15.814198,15.427507,15.672688,15.746460,15.879979,15.879979,
10.235224,17.646158,16.648308,15.578024,20.006832,10.235224,15.879979,18.452103,15.879979,15.578024,15.879979,17.560326,15.879979,15.715512,15.422092,11.833989,15.879979,16.117739,20.039701,15.879979,
10.235224,15.879979,15.815148,15.949756,15.949756,10.235224,14.574243,15.168273,15.022456,15.879979,15.879979,15.879979,16.316185,15.896464,14.981438,14.695816,15.879979,15.879979,15.578024,15.578024,
10.235224,14.581679,16.572557,15.949756,18.322048,10.235224,15.879979,15.879979,13.300630,15.750654,15.879979,16.144402,15.879979,15.578024,15.578024,15.336250,15.321114,16.439096,14.075207,15.149985,
10.235224,16.260279,15.879979,15.949756,13.751159,10.235224,15.879979,15.879979,14.402760,15.578024,15.879979,15.879979,15.999949,15.005239,15.879979,16.601482,15.879979,12.545243,16.098030,21.038855,
10.235224,15.879979,15.135627,15.578024,15.599317,10.235224,14.981438,12.713403,16.483595,20.733753,15.879979,15.578024,15.879979,16.463446,16.260279,20.692232,15.879979,15.879979,15.879979,16.408682,
10.235224,15.879979,10.764894,16.847198,16.260279,10.235224,17.682787,16.160341,16.482357,15.879979,15.879979,17.007551,17.249182,16.203585,17.007551,14.374523,15.578024,14.626785,15.427507,16.154327,
10.235224,15.879979,15.879979,12.788179,15.879979,10.235224,14.454912,15.578024,15.879979,15.578024,15.879979,15.867406,15.879979,16.518236,10.764894,17.524675,12.855856,16.463423,21.433851,15.879979,
10.235224,15.879979,14.235492,15.879979,15.879979,10.235224,15.879979,15.578024,15.879979,17.094671,15.879979,13.977846,15.879979,15.879979,13.948586,15.879979,15.578024,15.879979,15.578024,15.879979,
10.235224,15.578024,15.879979,15.729257,15.578024,10.235224,16.110838,16.896795,16.408682,18.693045,15.879979,15.879979,15.879979,15.332744,16.195213,17.039633,15.738778,15.879979,15.578024,15.578024,
10.235224,15.879979,15.140227,11.399899,17.427061,10.235224,19.051498,15.578024,15.879979,15.578024,15.879979,15.578024,15.879979,15.879979,15.960716,15.879979,15.330496,19.457010,15.379768,14.450444,
10.235224,16.408682,13.145674,15.666024,15.879979,10.235224,15.879979,18.118723,15.879979,15.892950,15.879979,16.896795,15.578024,16.004375,15.879979,16.592142,16.391960,15.578024,14.703369,15.578024,
10.235224,15.734610,15.578024,15.949756,14.386439,10.235224,10.235224,16.454874,15.578024,10.235224,15.879979,15.879979,15.578024,15.879979,15.879979,15.949756,17.348923,15.879979,15.760584,15.879979,
10.235224,17.567310,16.251091,15.418680,15.961000,10.235224,18.002369,17.922787,15.879979,15.879979,15.879979,13.833266,16.058319,15.578024,15.815495,15.645964,17.256138,15.578024,15.750260,15.879979,
10.235224,15.944430,15.879979,15.949756,15.644879,10.235224,16.458897,16.429285,15.578024,15.162189,15.879979,16.359888,17.817869,16.926281,15.949756,14.961792,15.165135,16.337761,16.070980,15.879979,
