14.621508,16.466433,11.690913,14.640635,15.011754,14.640635,13.127608,14.640635,14.640635,14.813683,15.034639,15.034639,15.034639,14.640635,19.784611,14.640635,15.561841,14.640635,13.925872,18.430065,
11.690913,14.640635,17.155998,9.928806,3.889102,13.127608,14.640635,14.628768,14.640635,15.034639,14.065292,14.880231,14.640635,10.247692,14.640635,14.562534,14.640635,14.640635,14.640635,14.503284,
3.889102,14.563478,14.640635,13.995656,14.640635,9.928806,15.034639,15.034639,18.677574,16.884735,14.065292,10.910419,15.034639,14.640635,14.640635,15.034639,14.640635,14.615375,14.640635,14.640635,
3.889102,14.640635,10.046315,15.034639,14.640635,9.928806,14.640635,14.231795,9.138632,21.088078,14.065292,14.640635,14.640635,14.640635,19.644373,15.034639,15.193649,17.459808,17.555515,14.640635,
3.889102,15.405230,15.019378,14.640635,14.563478,9.138632,15.034639,18.116091,14.028019,11.120990,14.065292,15.034639,11.172511,14.640635,14.640635,17.142826,13.594506,17.113707,12.140297,14.640635,
3.889102,14.640635,16.716141,15.613834,14.831833,9.138632,11.904980,14.829109,14.640635,14.640635,14.065292,14.640635,14.640635,14.640635,14.530875,12.194942,14.640635,17.564728,14.640635,14.640635,
3.889102,14.640635,15.049134,15.034639,6.325858,9.138632,13.220378,14.640635,9.360158,14.640635,14.065292,18.538395,14.640635,15.744140,19.249575,19.685467,15.034639,14.640635,15.034639,9.990252,
3.889102,14.640635,15.034639,16.904543,14.575318,6.325858,14.640635,14.640635,14.425341,15.034639,14.065292,13.504333,14.640635,14.708947,18.560175,14.116436,14.640635,14.182033,15.893028,14.640641,
3.889102,16.941107,19.784988,14.640635,16.767782,6.325858,15.034639,15.034639,15.246947,18.610228,14.065292,13.176130,13.802712,14.640635,15.807361,14.640635,14.640635,15.034639,15.034639,14.883956,
3.889102,15.034639,15.034639,15.034639,3.889102,6.325858,26.460276,15.034639,14.054106,14.851503,14.065292,15.428826,15.034639,15.428826,14.765662,15.034639,15.034639,14.640635,14.640635,16.353247,
3.889102,14.623854,14.640635,14.536024,17.074568,3.889102,7.956995,17.160257,11.661947,18.774944,14.065292,14.640635,14.640635,14.575746,14.640635,14.640635,14.584349,14.640635,14.640635,14.640635,
3.889102,12.522772,15.034639,12.522772,15.034639,3.889102,14.640635,16.155048,21.994278,15.458820,14.065292,15.428826,14.640635,13.522884,14.571939,15.034639,14.832763,15.034639,13.991931,14.640635,
3.889102,13.171077,14.640635,10.835830,14.640635,3.889102,14.945977,3.889102,13.802712,14.640635,14.065292,14.640635,14.228312,14.133772,14.640635,14.244123,14.640635,14.190329,14.640635,14.641696,
3.889102,15.034639,9.920583,14.640635,15.034639,3.889102,15.034639,15.853921,15.034639,19.332249,14.065292,14.640635,11.059695,18.718428,13.729274,14.640635,17.221720,14.640635,16.139410,15.034639,
3.889102,14.640635,15.766423,15.034639,14.640635,3.889102,14.644425,16.207993,14.640635,14.640635,14.065292,3.889102,3.889102,3.889102,3.889102,3.889102,14.640635,14.640635,14.640635,14.562767,
3.889102,15.034639,15.034639,14.640635,15.034639,3.889102,15.441669,15.049134,15.034639,10.461847,14.065292,15.034639,15.034639,14.571939,14.640635,14.640635,14.640635,14.640635,14.640635,8.292877,
3.889102,15.895611,20.987940,13.802712,14.640635,3.889102,14.640635,6.849372,14.449611,10.918224,14.065292,15.730990,17.289436,13.984647,14.379822,14.308349,15.028114,14.538953,14.289833,15.034639,
3.889102,14.618523,14.484681,14.640635,14.640635,3.889102,14.640635,14.640635,15.300460,14.640635,14.065292,18.038218,14.640635,12.437994,13.198366,7.208091,15.034639,14.640635,14.918069,4.007171,
3.889102,14.640635,15.049134,15.034639,14.640635,3.889102,15.334094,15.034639,15.049134,14.422591,14.065292,3.889102,3.889102,3.889102,3.889102,14.640635,14.575318,15.114869,16.457891,18.066351,
3.889102,14.660704,14.133795,14.575318,10.626374,3.889102,15.034639,15.034639,3.889102,18.390095,14.065292,14.640635,20.523874,14.640635,14.640635,14.640635,14.640635,14.640635,13.261073,18.430065,
3.889102,16.092791,14.640635,14.640635,14.640635,3.889102,15.034639,15.414144,15.706565,15.049134,14.065292,17.402300,14.616600,19.716923,14.318939,14.623848,15.034639,14.600137,12.843214,15.490582,
