7,1,
0,6,
2,0,
0,5,
0,5,
0,5,
0,3,
0,5,
0,5,
13,0,
1,0,
0,5,
0,5,
0,1,
0,5,
0,5,
0,5,
0,5,
0,5,
0,1,
0,5,
0,5,
0,5,
0,5,
0,5,
0,5,
0,5,
0,5,
0,5,
0,5,
0,5,
0,5,
0,5,
0,5,
0,5,
0,5,
0,5,
0,5,
0,5,
8,0,
0,5,
0,5,
0,5,
0,5,
0,5,
0,5,
0,5,
0,5,
0,5,
0,5,
3,0,
